,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P_TESTE
P071,0.33720024366688156,0.22208407953709422,0.0,0.2821219648136299,0.37510144731688355,0.0,0.3876649209163641,0.24873416908154553,0.0,0.1305582419667734,0.0,0.0,0.4406340666378602,0.0,0.4950333341240158,0.13078470916554102,0.0,0.26967994498529685,0.0,0.2763853991962833,0.0,0.373965515270553,0.15231794896123563,0.11539827279312444,0.40389395477593554,0.0,0.0,0.1846372364689991,0.16319780245846674,0.1846372364689991,0.2154101092138323,0.15075567228888181,0.0,0.0,0.19099230840190104,0.3423482092862692,0.3234965467865589,0.0,0.0,0.23079654558624887,0.38204658872917047,0.0,0.32684861777188834,0.41706105072719274,0.13078470916554102,0.1305582419667734,0.2889483718870235,0.42137491403952626,0.3082228946944935,0.0,0.0,0.16319780245846674,0.23210354127426377,0.1305582419667734,0.32424275612415754,0.46814986835673067,0.0,0.23391685019046898,0.13819269959814165,0.2606816833328581,0.1305582419667734,0.24618298195866548,0.0,0.23935677693908455,0.010879853497231116,0.18578763536507337,0.11539827279312444,0.10879853497231115,0.0,0.1305582419667734,1.0,0.48143351725247685,0.0,0.10879853497231115,0.1305582419667734,0.02175970699446223,0.33999542178847236,0.0,0.21215714319600676,0.3697869984767234,0.4326115784139137,0.2973826622576505,0.0,0.0,0.15775787570985117,0.2154101092138323,0.48415348062678465,0.42975421314062906,0.0,0.0,0.34749168836800753,0.40527454277185904,0.030772872744833184,0.5449782221577874,0.0,0.0,0.16960013132499205,0.33990909732521785,0.5280674761088864,0.2154101092138323,0.0,0.19472607670647235,0.337099931231621,0.36266178324103715,0.0,0.3027650354097492,0.0,0.10001183642070785,0.2000236728414157,0.0,0.4542338835093991,0.0,0.0,0.17588161767036212,0.14687802221262006,0.4651137370066302,0.30151134457776363,0.0,0.13078470916554102,0.0,0.3227617104819696,0.35032452487268534,0.0,0.3461948183793733,0.0,0.48687344400109245,0.0,0.11539827279312444,0.15231794896123563,0.0,0.33727545841416456,0.2556765571849312,0.36991501890585793,0.0,0.21215714319600676,0.4887949002858505
P072,0.3577346456586858,0.2884956819828111,0.17407765595569785,0.2701039128509133,0.4747490698178663,0.1305582419667734,0.40527454277185904,0.27538425862599686,0.17407765595569785,0.15231794896123563,0.1305582419667734,0.0,0.46159309117249775,0.10050378152592121,0.5333964609104418,0.12309149097933274,0.03263956049169335,0.4565041078080599,0.0,0.251259453814803,0.0,0.3486224921680392,0.17407765595569785,0.13078470916554102,0.4279409042244238,0.0,0.1305582419667734,0.24618298195866548,0.16319780245846674,0.22613350843332272,0.2154101092138323,0.19472607670647235,0.17407765595569785,0.17407765595569785,0.23540912430931987,0.2577228092379779,0.22613350843332272,0.0,0.15231794896123563,0.2000236728414157,0.44335403001216794,0.15231794896123563,0.3853373177942262,0.35178192974380607,0.11539827279312444,0.15231794896123563,0.22847692344185344,0.38204658872917047,0.3876649209163641,0.15231794896123563,0.0,0.24814653845148543,0.24661001260390525,0.23079654558624887,0.2887093033982225,0.4187178946793119,0.0,0.22303699669323787,0.2919371040605711,0.24811871064211796,0.15231794896123563,0.1846372364689991,0.17407765595569785,0.2175970699446223,0.010879853497231116,0.262431940540739,0.11539827279312444,0.17407765595569785,0.03263956049169335,0.2154101092138323,0.48143351725247685,1.0,0.03263956049169335,0.15231794896123563,0.15231794896123563,0.010879853497231116,0.4116453226477303,0.02175970699446223,0.22847692344185344,0.33086205126864726,0.41692282678423975,0.2647431017659571,0.17407765595569785,0.1305582419667734,0.14143809546400452,0.251259453814803,0.42483908298900375,0.46705911608107864,0.15231794896123563,0.17407765595569785,0.4067695078381454,0.41030496993110915,0.26382242650554316,0.5040016450366441,0.15231794896123563,0.17407765595569785,0.16331864497962195,0.46705911608107864,0.4775582359114631,0.2154101092138323,0.17407765595569785,0.19472607670647235,0.3324827606000899,0.2574898661011364,0.15231794896123563,0.4264519033787008,0.03263956049169335,0.13078470916554102,0.2763853991962833,0.15231794896123563,0.5846845821518305,0.17407765595569785,0.0,0.16331864497962195,0.19039743620154453,0.546218491220789,0.485596447301702,0.15231794896123563,0.11539827279312444,0.15231794896123563,0.3663781578443979,0.33086205126864726,0.15231794896123563,0.2884956819828111,0.0,0.5077524002897476,0.15231794896123563,0.23079654558624887,0.15231794896123563,0.02175970699446223,0.4795439336069838,0.23391685019046898,0.39053530610169285,0.17407765595569785,0.22847692344185344,0.5277504136509363
P073,0.13078470916554102,0.13078470916554102,0.14617114553795763,0.14617114553795763,0.0,0.09231861823449955,0.02175970699446223,0.0,0.13078470916554102,0.0,0.010879853497231116,0.15231794896123563,0.03846609093104148,0.0,0.13847792735174932,0.0,0.0,0.14617114553795763,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.03263956049169335,0.14617114553795763,0.0,0.0,0.0,0.0,0.03846609093104148,0.0,0.0,0.13847792735174932,0.0,0.0,0.0,0.0,0.03263956049169335,0.0,0.0,0.02175970699446223,0.0,0.02175970699446223,0.0,0.13078470916554102,0.0,0.0,0.0,0.0,0.03263956049169335,0.0,0.0,0.0,0.03263956049169335,0.0,0.0,0.0,0.0,0.0,0.24618298195866548,0.02175970699446223,0.0,0.03263956049169335,1.0,0.0,0.0,0.0,0.0,0.14617114553795763,0.0,0.0,0.14617114553795763,0.0,0.03263956049169335,0.11539827279312444,0.0,0.12309149097933274,0.0,0.0,0.02175970699446223,0.03263956049169335,0.0,0.10770505460691615,0.030772872744833184,0.02175970699446223,0.02175970699446223,0.03263956049169335,0.0,0.03263956049169335,0.13078470916554102,0.0,0.03263956049169335,0.0,0.03846609093104148,0.0,0.13847792735174932,0.0,0.0,0.0,0.010879853497231116,0.03263956049169335,0.12309149097933274,0.03263956049169335,0.0,0.0,0.0,0.02175970699446223,0.14617114553795763,0.030772872744833184,0.0,0.03263956049169335,0.0,0.0,0.12309149097933274,0.0,0.0,0.13078470916554102,0.02175970699446223,0.0,0.0,0.10001183642070785,0.02175970699446223,0.0,0.0,0.14617114553795763,0.0,0.12309149097933274
P074,0.0,0.1305582419667734,0.0,0.02175970699446223,0.17407765595569785,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.0,0.17407765595569785,0.010879853497231116,0.15231794896123563,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.10879853497231115,0.15231794896123563,0.0,1.0,0.0,0.0,0.17407765595569785,0.0,0.17407765595569785,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.17407765595569785,0.0,0.0,0.15231794896123563,0.17407765595569785,0.0,0.1305582419667734,0.0,0.0,0.0,0.15231794896123563,0.10879853497231115,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.15231794896123563,0.10879853497231115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.1305582419667734,0.0,0.03263956049169335,0.0,0.0,0.15231794896123563
P075,0.15231794896123563,0.0,0.0,0.1305582419667734,0.15231794896123563,0.0,0.15231794896123563,0.15231794896123563,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.0,0.1305582419667734,0.0,0.02175970699446223,0.15231794896123563,0.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.15231794896123563,0.1305582419667734,0.0,0.0,0.15231794896123563,0.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.1305582419667734,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.1305582419667734,0.15231794896123563,0.15231794896123563,0.0,0.0,0.15231794896123563,0.10879853497231115,0.17407765595569785,0.1305582419667734,0.1305582419667734,0.0,0.15231794896123563,0.0,0.1305582419667734,0.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.0,0.17407765595569785,0.1305582419667734,0.15231794896123563,0.0,0.0,1.0,0.0,0.15231794896123563,0.0,0.0,0.10879853497231115,0.1305582419667734,0.0,0.0,0.0,0.08703882797784893,0.15231794896123563,0.17407765595569785,0.1305582419667734,0.0,0.0,0.1305582419667734,0.1305582419667734,0.0,0.1305582419667734,0.0,0.0,0.1305582419667734,0.15231794896123563,0.1305582419667734,0.1305582419667734,0.0,0.0,0.1305582419667734,0.1305582419667734,0.0,0.0,0.02175970699446223,0.15231794896123563,0.15231794896123563,0.0,0.1305582419667734,0.0,0.0,0.0,0.15231794896123563,0.15231794896123563,0.15231794896123563,0.0,0.0,0.0,0.17407765595569785,0.15231794896123563,0.0,0.0,0.0,0.10879853497231115,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.1305582419667734,0.10879853497231115
P076,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.17407765595569785,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.02175970699446223,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.02175970699446223,0.010879853497231116,0.0,0.0,0.0,1.0,0.02175970699446223,0.0,0.010879853497231116,0.0,0.02175970699446223,0.15231794896123563,0.0,0.0,0.0,0.0,0.02175970699446223,0.15231794896123563,0.0,0.0,0.15231794896123563,0.02175970699446223,0.010879853497231116,0.02175970699446223,0.0,0.0,0.0,0.010879853497231116,0.02175970699446223,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.010879853497231116,0.0,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.010879853497231116,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.02175970699446223,0.0,0.02175970699446223,0.0,0.0,0.0,0.0,0.1305582419667734,0.02175970699446223,0.02175970699446223,0.0,0.0,0.02175970699446223
P077,0.333088045573383,0.207716891027624,0.0,0.25440019698748806,0.29103608105093237,0.0,0.3835148357773968,0.2620592138537712,0.0,0.15231794896123563,0.0,0.0,0.3846609093104148,0.08703882797784893,0.44620665480008115,0.12309149097933274,0.010879853497231116,0.38261904989692885,0.0,0.11934824056203143,0.0,0.2132259516893504,0.1305582419667734,0.23079654558624887,0.37845629426218647,0.0,0.16925080009658253,0.10770505460691615,0.23935677693908455,0.2154101092138323,0.2154101092138323,0.18216310401573219,0.0,0.0,0.15545885567596593,0.10770505460691615,0.16645938815230701,0.0,0.0,0.13078470916554102,0.36719505553155013,0.0,0.28556247657964984,0.282876190928009,0.24618298195866548,0.1846372364689991,0.11306675421666136,0.32305410076363683,0.41071446952047463,0.0,0.0,0.18495750945292896,0.282876190928009,0.15231794896123563,0.2043173531741267,0.3169461841669791,0.0,0.30463589792247125,0.2676090120555235,0.18844459036110228,0.02175970699446223,0.11539827279312444,0.0,0.2556765571849312,0.0,0.23555573795137782,0.10770505460691615,0.1305582419667734,0.0,0.15231794896123563,0.33999542178847236,0.4116453226477303,0.0,0.17407765595569785,0.15231794896123563,0.02175970699446223,1.0,0.0,0.16543102563432363,0.21408720964441885,0.32192775232707116,0.19583736295016008,0.0,0.0,0.22303699669323787,0.13847792735174932,0.4308202184276646,0.40004734568283135,0.0,0.0,0.33291877630461403,0.3974829396207619,0.14617114553795763,0.4243142863920135,0.0,0.0,0.19472607670647235,0.4301165871255131,0.35957325998039574,0.13078470916554102,0.0,0.13191121325277158,0.3298440085318352,0.24661001260390525,0.0,0.31093357409581873,0.010879853497231116,0.2154101092138323,0.11539827279312444,0.0,0.4641574972345672,0.0,0.0,0.11306675421666136,0.21215714319600676,0.42569140630352564,0.3140384210094839,0.0,0.13847792735174932,0.0,0.33439276311195043,0.24328092005047594,0.0,0.3038821183552277,0.0,0.44620665480008115,0.0,0.23079654558624887,0.03263956049169335,0.0,0.4590286851104283,0.18495750945292896,0.36414566081385935,0.0,0.23935677693908455,0.4485878516032959
P078,0.20100756305184242,0.11967838846954228,0.13847792735174932,0.3750157824961666,0.1846372364689991,0.09422229518055114,0.25002959105176964,0.0,0.16319780245846674,0.0,0.0,0.19472607670647235,0.20643070596119262,0.0,0.36125373543208705,0.0,0.0,0.333729641303928,0.010879853497231116,0.0,0.24618298195866548,0.010879853497231116,0.0,0.0,0.2154101092138323,0.19472607670647235,0.15231794896123563,0.0,0.0,0.010879853497231116,0.0,0.0,0.02175970699446223,0.13191121325277158,0.0,0.0,0.0,0.12309149097933274,0.11967838846954228,0.0,0.0,0.1256297269074015,0.0,0.0,0.0,0.10001183642070785,0.17407765595569785,0.0,0.0,0.010879853497231116,0.2000236728414157,0.010879853497231116,0.0,0.17588161767036212,0.0,0.0,0.1305582419667734,0.0,0.25761753226302925,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.2889483718870235,0.0,0.0,0.19583736295016008,0.010879853497231116,0.0,0.02175970699446223,0.14617114553795763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2924435001116895,0.0,0.02175970699446223,0.2808024637966028,0.0,0.16960013132499205,0.26382242650554316,0.0,0.010879853497231116,0.02175970699446223,0.17407765595569785,0.32340810600586845,0.08224396186997113,0.2508440837034119,0.010879853497231116,0.09231861823449955,0.0,0.3001904608253946,0.36469424719810695,0.0,0.10770505460691615,0.0,0.19954968242915286,0.0,0.19472607670647235,0.2919371040605711,0.0,0.0,0.02175970699446223,0.02175970699446223,0.16960013132499205,0.030772872744833184,0.10879853497231115,0.0,0.0,0.2961889001690194,0.2937560444252401,0.025125945381480302,0.0,0.02175970699446223,0.0,0.0,0.16863772920708228,0.0,0.17407765595569785,0.3300222227493438,0.010879853497231116,0.0,0.0,0.2000236728414157,0.1998756715833848,0.0,0.0,0.18844459036110228,0.0,0.31308657070780876
P079,0.02175970699446223,0.09231861823449955,0.0,0.13847792735174932,0.23841530164946642,0.0,0.20435597284239979,0.0,0.0,0.0,0.0,0.0,0.22868406484744738,0.007693218186208296,0.21408720964441885,0.0,0.0,0.14596855203028555,0.0,0.0,0.0,0.10678526787129129,0.0,0.0,0.23079654558624887,0.0,0.1305582419667734,0.0,0.10678526787129129,0.0,0.1305582419667734,0.0,0.0,0.0,0.11306675421666136,0.2072890493972125,0.20100756305184242,0.0,0.0,0.0,0.1033586082236956,0.0,0.19472607670647235,0.13819269959814165,0.0,0.15231794896123563,0.0,0.2447967036877001,0.2676090120555235,0.0,0.0,0.0,0.025125945381480302,0.0,0.0,0.18844459036110228,0.0,0.0,0.2154101092138323,0.18844459036110228,0.0,0.0,0.0,0.0,0.0,0.23841530164946642,0.0,0.0,0.0,0.0,0.21215714319600676,0.22847692344185344,0.0,0.17407765595569785,0.0,0.010879853497231116,0.16543102563432363,0.0,1.0,0.0,0.2968027224615806,0.037688918072220454,0.0,0.0,0.0,0.0,0.22868406484744738,0.31139957766460924,0.0,0.0,0.1605654072333141,0.17516226243634267,0.13078470916554102,0.09791868147508004,0.0,0.0,0.0,0.15569978883230462,0.2676090120555235,0.0,0.0,0.0,0.16863772920708228,0.19472607670647235,0.0,0.35032452487268534,0.0,0.0,0.0,0.0,0.23841530164946642,0.0,0.0,0.0,0.0,0.27734024885754255,0.14596855203028555,0.0,0.0,0.0,0.11934824056203143,0.0,0.0,0.025125945381480302,0.0,0.22381844644643784,0.0,0.0,0.0,0.0,0.14110293362927603,0.1256297269074015,0.15569978883230462,0.0,0.0,0.21408720964441885
P080,0.2968027224615806,0.0,0.0,0.16319780245846674,0.251259453814803,0.0,0.23841530164946642,0.24814653845148543,0.0,0.10879853497231115,0.0,0.0,0.24328092005047594,0.0,0.35032452487268534,0.13078470916554102,0.0,0.13623731522826651,0.0,0.2763853991962833,0.0,0.1848934992383617,0.15231794896123563,0.10001183642070785,0.33086205126864726,0.0,0.0,0.16925080009658253,0.0,0.1305582419667734,0.0,0.15075567228888181,0.0,0.0,0.17588161767036212,0.15231794896123563,0.16543102563432363,0.0,0.0,0.23079654558624887,0.2447967036877001,0.0,0.22381844644643784,0.2154101092138323,0.11539827279312444,0.0,0.2889483718870235,0.24814653845148543,0.2611164839335468,0.0,0.0,0.07537783614444091,0.23354968324845687,0.10879853497231115,0.28707148565956164,0.28707148565956164,0.0,0.23391685019046898,0.0,0.14596855203028555,0.15231794896123563,0.23079654558624887,0.0,0.22847692344185344,0.010879853497231116,0.0,0.11539827279312444,0.08703882797784893,0.0,0.10879853497231115,0.3697869984767234,0.33086205126864726,0.0,0.0,0.10879853497231115,0.0,0.21408720964441885,0.0,0.0,1.0,0.15775787570985117,0.20100756305184242,0.0,0.0,0.10678526787129129,0.2000236728414157,0.21895282804542834,0.24814653845148543,0.0,0.0,0.2937560444252401,0.24328092005047594,0.0,0.3263956049169335,0.0,0.0,0.1570371586342519,0.20435597284239979,0.3263956049169335,0.2154101092138323,0.0,0.2072890493972125,0.21895282804542834,0.19462473604038075,0.0,0.0,0.0,0.10001183642070785,0.16925080009658253,0.0,0.30653395926359966,0.0,0.0,0.17588161767036212,0.13599816871538895,0.3211308144666282,0.23869648112406286,0.0,0.13078470916554102,0.0,0.28220586725855207,0.31551575141970234,0.0,0.2154101092138323,0.0,0.2919371040605711,0.0,0.0,0.0,0.0,0.27247463045653303,0.0,0.25787777525350447,0.0,0.1570371586342519,0.2919371040605711
P081,0.3300222227493438,0.32035580361387384,0.23079654558624887,0.5353910813724629,0.4160103732863139,0.15075567228888181,0.5722802939543566,0.16543102563432363,0.31551575141970234,0.15231794896123563,0.1305582419667734,0.20100756305184242,0.612162436568989,0.14687802221262006,0.5919590558241379,0.15231794896123563,0.010879853497231116,0.5428101483418094,0.17407765595569785,0.20100756305184242,0.13847792735174932,0.41004990709490463,0.0,0.13078470916554102,0.3802085827983982,0.18216310401573219,0.1570371586342519,0.2000236728414157,0.15775787570985117,0.26382242650554316,0.18495750945292896,0.08165932248981098,0.15231794896123563,0.20100756305184242,0.2620592138537712,0.2884956819828111,0.29523593310833135,0.2447967036877001,0.16863772920708228,0.12309149097933274,0.3651915921675894,0.18844459036110228,0.30100928009006084,0.3038821183552277,0.13078470916554102,0.26650089544451305,0.17407765595569785,0.39254802626185487,0.3100758246710868,0.15231794896123563,0.15775787570985117,0.28707148565956164,0.24233637286556134,0.2937560444252401,0.22868406484744738,0.3922786965380299,0.17407765595569785,0.11306675421666136,0.38708711229758996,0.30835753013536826,0.010879853497231116,0.2154101092138323,0.15231794896123563,0.18844459036110228,0.0,0.4025545793975513,0.010879853497231116,0.1305582419667734,0.2556765571849312,0.1846372364689991,0.4326115784139137,0.41692282678423975,0.14617114553795763,0.15231794896123563,0.1305582419667734,0.02175970699446223,0.32192775232707116,0.2924435001116895,0.2968027224615806,0.15775787570985117,1.0,0.21925671830693644,0.15231794896123563,0.22310332740004057,0.2067172164473912,0.27734024885754255,0.5729393621850805,0.4565041078080599,0.1305582419667734,0.15231794896123563,0.3470157700144111,0.539430265887525,0.26111648393354675,0.5548725283587869,0.1305582419667734,0.2000236728414157,0.11306675421666136,0.3997513431667696,0.6051165179373174,0.13847792735174932,0.2154101092138323,0.030772872744833184,0.5510345445288065,0.3615812547517899,0.26382242650554316,0.4617617712772227,0.010879853497231116,0.11539827279312444,0.16331864497962195,0.17407765595569785,0.5206211689080185,0.13078470916554102,0.1570371586342519,0.015386436372416592,0.09422229518055114,0.584178230119417,0.47525993020938156,0.08794080883518106,0.02175970699446223,0.17407765595569785,0.30175284349079223,0.23354968324845687,0.2937560444252401,0.20972210276842634,0.02175970699446223,0.5037442664535731,0.15231794896123563,0.11539827279312444,0.15231794896123563,0.09231861823449955,0.5441059948658808,0.2556765571849312,0.34831527300961795,0.2763853991962833,0.16863772920708228,0.5160808607340688
P082,0.26655641068216235,0.2000236728414157,0.0,0.2968027224615806,0.24673188560991335,0.0,0.24233637286556134,0.18216310401573219,0.0,0.0,0.0,0.0,0.34815531191139565,0.0,0.2973826622576505,0.13847792735174932,0.0,0.37716825457067865,0.0,0.02175970699446223,0.0,0.23464315467935304,0.1305582419667734,0.03263956049169335,0.18216310401573219,0.0,0.0,0.0,0.08703882797784893,0.0,0.0,0.02175970699446223,0.0,0.0,0.22303699669323787,0.1998756715833848,0.30463589792247125,0.0,0.0,0.02175970699446223,0.3577346456586858,0.0,0.21794649895542345,0.3461948183793733,0.03263956049169335,0.0,0.02175970699446223,0.30100928009006084,0.06923896367587466,0.0,0.0,0.17407765595569785,0.27094257703525493,0.0,0.10678526787129129,0.3263956049169334,0.0,0.18216310401573219,0.0,0.2284769234418534,0.010879853497231116,0.0,0.0,0.26382242650554316,0.010879853497231116,0.2265257611278361,0.11539827279312444,0.0,0.0,0.0,0.2973826622576505,0.2647431017659571,0.0,0.0,0.0,0.15231794896123563,0.19583736295016008,0.0,0.037688918072220454,0.20100756305184242,0.21925671830693644,1.0,0.0,0.0,0.15231794896123563,0.010879853497231116,0.253863248268726,0.17045103812328746,0.0,0.0,0.32424275612415754,0.23573015910667416,0.12309149097933274,0.3000355092621235,0.0,0.0,0.0,0.32276898708452306,0.16037572564644367,0.02175970699446223,0.0,0.13191121325277158,0.30772872744833185,0.15626352755294515,0.0,0.10215867658706335,0.0,0.010879853497231116,0.02175970699446223,0.0,0.3300222227493438,0.0,0.0,0.11306675421666136,0.09422229518055114,0.2719963374307779,0.2620592138537712,0.0,0.14617114553795763,0.0,0.3263956049169334,0.13847792735174932,0.0,0.33850160019316505,0.0,0.3554085475762164,0.0,0.0,0.1305582419667734,0.0,0.3300222227493438,0.18495750945292896,0.14506471329641488,0.0,0.010879853497231116,0.3577346456586858
P083,0.17407765595569785,0.1305582419667734,0.17407765595569785,0.17407765595569785,0.0,0.1305582419667734,0.15231794896123563,0.0,0.17407765595569785,0.0,0.1305582419667734,0.0,0.17407765595569785,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.17407765595569785,0.17407765595569785,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.0,0.03263956049169335,0.15231794896123563,0.0,0.17407765595569785,0.03263956049169335,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.15231794896123563,0.0,1.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.17407765595569785,0.0,0.1305582419667734,0.15231794896123563,0.15231794896123563,0.15231794896123563,0.17407765595569785,0.0,0.17407765595569785,0.15231794896123563,0.0,0.17407765595569785,0.0,0.17407765595569785,0.0,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.15231794896123563,0.15231794896123563,0.17407765595569785,0.0,0.0,0.0,0.15231794896123563,0.17407765595569785,0.15231794896123563,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.17407765595569785,0.15231794896123563,0.0,0.0,0.02175970699446223,0.15231794896123563,0.0,0.0,0.17407765595569785,0.0,0.15231794896123563
P084,0.16960013132499205,0.2447967036877001,0.2000236728414157,0.26541602742418624,0.0,0.19472607670647235,0.19327331039443213,0.0,0.14143809546400452,0.0,0.15231794896123563,0.2763853991962833,0.13078470916554102,0.0,0.29234229107591525,0.0,0.0,0.3269617729138526,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.08794080883518106,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.251259453814803,0.0,0.0,0.0,0.0,0.16319780245846674,0.0,0.0,0.26382242650554316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305582419667734,0.0,0.1305582419667734,0.0,0.1570371586342519,0.0,0.0,0.02175970699446223,0.0,0.1954339899926429,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.010879853497231116,0.0,0.0,0.09791868147508004,0.15231794896123563,0.0,0.1305582419667734,0.11539827279312444,0.0,0.0,0.0,0.0,0.2808024637966028,0.0,0.0,0.22310332740004057,0.0,0.1305582419667734,1.0,0.0,0.1570371586342519,0.17407765595569785,0.0,0.15231794896123563,0.1305582419667734,0.0,0.3038821183552277,0.16037572564644367,0.2043173531741267,0.15231794896123563,0.09231861823449955,0.0,0.25787777525350447,0.415433782055248,0.0,0.10001183642070785,0.0,0.1769440182827908,0.0,0.19472607670647235,0.18844459036110228,0.0,0.0,0.1305582419667734,0.10879853497231115,0.16331864497962195,0.09231861823449955,0.0,0.0,0.0,0.25761753226302925,0.29196606463839747,0.11934824056203143,0.0,0.10879853497231115,0.0,0.0,0.15775787570985117,0.0,0.0,0.18504891420743502,0.1305582419667734,0.0,0.0,0.06154574548966637,0.22303699669323787,0.0,0.0,0.16960013132499205,0.0,0.2884956819828111
