participante_id,grau,forca,centralidade_grau,betweenness,agrupamento_local,pagerank,componente,comunidade
P049,51,15.113390028912896,0.37777777777777777,0.01006080707573245,0.2864173822594477,0.011714240572402643,1,2
P050,0,0.0,0.0,0.0,0.0,0.0013169451652252253,9,12
P051,16,3.975078250037605,0.11851851851851852,0.0,0.3077077014847261,0.004121377082039058,1,1
P052,25,6.048823688113481,0.1851851851851852,0.0,0.31068518293685443,0.005287580811999034,1,1
P053,40,10.766381465342205,0.2962962962962963,0.0007739082365948038,0.30151991757580676,0.008685624601600536,1,2
P054,33,8.482006330416466,0.24444444444444446,0.0003869541182974019,0.28039348960144905,0.007191837185425122,1,1
P055,45,12.209960030096589,0.33333333333333337,0.0017136539524599227,0.28519997743649866,0.00957421003402485,1,2
P056,59,19.952288429711782,0.43703703703703706,0.0025244149622259075,0.30419511604976757,0.014544772600696575,1,2
P057,0,0.0,0.0,0.0,0.0,0.0013169451652252253,10,13
P058,30,7.294617093089809,0.22222222222222224,0.0001105583195135434,0.28906544422033653,0.0061991688053624925,1,2
P059,42,12.243353353571614,0.3111111111111111,0.0,0.3094236634277676,0.009473151028667295,1,1
P060,36,10.234451501672325,0.26666666666666666,0.0002211166390270868,0.32879110058302746,0.007993510216338208,1,2
P061,0,0.0,0.0,0.0,0.0,0.0013169451652252253,11,14
P062,35,7.80092324081521,0.25925925925925924,0.0,0.29928302566018605,0.006359385218197175,1,2
P063,0,0.0,0.0,0.0,0.0,0.0013169451652252253,12,15
P064,33,8.06050974156791,0.24444444444444446,0.0,0.28382093649640455,0.006551620295602175,1,2
P065,0,0.0,0.0,0.0,0.0,0.0013169451652252253,13,16
P066,39,12.555998626636693,0.2888888888888889,0.0002211166390270868,0.3524786428781201,0.00980158009309942,1,1
P067,5,1.0462776733243284,0.037037037037037035,0.0001105583195135434,0.17167920583525814,0.002283473587717807,1,3
P068,0,0.0,0.0,0.0,0.0,0.0013169451652252253,14,17
P069,10,2.3408568864785435,0.07407407407407407,0.011940298507462687,0.26088411523759675,0.0042436034708344655,1,1
P070,23,4.877500330056058,0.17037037037037037,0.0,0.294988573240558,0.004542518150842474,1,1
P071,60,20.610886571072406,0.4444444444444445,0.003353602358577483,0.30033951754173405,0.014953165228815435,1,2
P072,69,23.744233393164063,0.5111111111111112,0.005030403537866225,0.26726402013365225,0.017281101801761983,1,2
P073,1,0.24618298195866548,0.007407407407407408,0.0,0.0,0.001696417731615283,1,1
P074,0,0.0,0.0,0.0,0.0,0.0013169451652252253,15,18
P075,0,0.0,0.0,0.0,0.0,0.0013169451652252253,16,19
P076,0,0.0,0.0,0.0,0.0,0.0013169451652252253,17,20
P077,57,18.095646139042316,0.4222222222222222,0.004588170259812051,0.27882238738955845,0.013586235454195945,1,2
P078,24,6.736869490560968,0.17777777777777778,0.011940298507462687,0.32292383358814464,0.006961606693956343,1,1
P079,22,5.33998200876313,0.16296296296296298,0.0,0.34159130219537714,0.004715960424894663,1,2
P080,46,12.061815676923828,0.34074074074074073,0.00012898470609913395,0.2812302576619555,0.009310723548644996,1,2
P081,73,25.908093217435685,0.5407407407407407,0.017468214483139857,0.24548506562999578,0.01960225053481666,1,1
P082,38,10.875421706411545,0.2814814814814815,0.0,0.3490659387317325,0.008271565332523446,1,2
P083,0,0.0,0.0,0.0,0.0,0.0013169451652252253,18,21
P084,18,4.867540843071924,0.13333333333333333,0.0,0.2935554037648939,0.004992172347709286,1,1
P085,13,2.8003086586796524,0.0962962962962963,0.0,0.3017789803719729,0.003125794673069072,1,1
P086,46,11.263485595180482,0.34074074074074073,0.010466187580615443,0.2183051245247551,0.009596564721022842,1,1
P087,63,22.40264670223994,0.4666666666666667,0.0032200110558319515,0.2899598028079217,0.016352889455198125,1,2
P088,62,20.703136447556005,0.45925925925925926,0.0034779804680302195,0.2816841937800375,0.015181421702297993,1,2
P089,0,0.0,0.0,0.0,0.0,0.0013169451652252253,19,22
P090,0,0.0,0.0,0.0,0.0,0.0013169451652252253,20,23
P091,57,18.45432793134568,0.4222222222222222,0.0015478164731896075,0.29931182945412516,0.013687389391720477,1,2
P092,80,27.6409643355738,0.5925925925925926,0.043555371291689696,0.21753340364977028,0.02130770272173109,1,1
P093,15,3.8328544257720987,0.11111111111111112,0.011940298507462687,0.28895774490960097,0.005047867527441988,1,1
P094,73,26.471145849213876,0.5407407407407407,0.016786438179473003,0.2536991976263159,0.019508738416127196,1,1
P095,0,0.0,0.0,0.0,0.0,0.0013169451652252253,21,24
P096,19,4.031246329573147,0.14074074074074075,0.0,0.3116749323783704,0.0040340062520093645,1,1
P097,6,1.3343703619505287,0.044444444444444446,0.0,0.2527958149553827,0.0026437724814885235,1,2
P098,65,21.82707842828942,0.4814814814814815,0.004090657822001105,0.26815442794789246,0.01609633643108576,1,1
P099,76,27.72278046868646,0.562962962962963,0.05485535286530312,0.23394846786638637,0.02096356536716038,1,1
P100,24,5.231388366621639,0.17777777777777778,0.00012898470609913395,0.24449980738593,0.0053693739016819194,1,2
P101,22,4.877500330056059,0.16296296296296298,0.0,0.2878399643977416,0.0047809801238133075,1,1
P102,12,2.7369172869645038,0.08888888888888889,0.0,0.2898923560301452,0.003176037649569555,1,2
P103,62,20.64041393113407,0.45925925925925926,0.010539893126957803,0.2690104538662958,0.015588175867861282,1,1
P104,45,12.169858839237428,0.33333333333333337,5.52791597567717e-05,0.2712208909123367,0.009693719673218389,1,2
P105,25,6.0915162231457325,0.1851851851851852,0.0,0.2720860094568604,0.0058277704524375825,1,1
P106,45,15.749330427940594,0.33333333333333337,0.0013266998341625207,0.34312771867853276,0.011827726474342637,1,1
P107,0,0.0,0.0,0.0,0.0,0.0013169451652252253,22,25
P108,14,3.0311279653660685,0.10370370370370371,0.0,0.2923042943969972,0.0035045738888191966,1,3
P109,17,3.8736740050520817,0.12592592592592594,0.0009950248756218905,0.25315108479269266,0.004146156030487383,1,1
P110,0,0.0,0.0,0.0,0.0,0.0013169451652252253,23,26
P111,74,27.02132413290745,0.5481481481481482,0.012603648424543947,0.26047799097429547,0.019476320642724622,1,2
P112,3,0.6616167640139134,0.022222222222222223,0.0,0.37564281129887306,0.0017420544530537775,1,1
P113,10,2.357618077263834,0.07407407407407407,0.0,0.3263546239384733,0.0029348386467725404,1,1
P114,6,1.2463013461657442,0.044444444444444446,0.0,0.20703054539479304,0.0023819276509408423,1,3
P115,14,3.233448499251712,0.10370370370370371,0.0,0.25874744636587593,0.0038619998938474853,1,3
P116,76,27.039245917763544,0.562962962962963,0.015367606412382532,0.24532092863842647,0.019790263232733554,1,1
P117,65,21.8662534501949,0.4814814814814815,0.010185185185185186,0.2557171484707492,0.016953687458489616,1,1
P118,1,0.20100756305184242,0.007407407407407408,0.0,0.0,0.0015419781871174533,1,1
P119,11,2.477216255959071,0.08148148148148149,0.0,0.279695577560957,0.0029974345958516026,1,2
P120,0,0.0,0.0,0.0,0.0,0.0013169451652252253,24,27
P121,52,16.6097226750133,0.3851851851851852,0.0006633499170812604,0.3265396697449713,0.012169446991100575,1,2
P122,51,13.771261594823697,0.37777777777777777,0.001285240464344942,0.2623194790159011,0.010793294851932873,1,2
P123,25,6.4321945248009005,0.1851851851851852,0.0001105583195135434,0.29196167371869236,0.00600774375869194,1,1
P124,38,10.28762428256121,0.2814814814814815,0.0,0.3342863136355336,0.007908858420848531,1,2
P125,0,0.0,0.0,0.0,0.0,0.0013169451652252253,25,28
P126,78,28.586869487766943,0.5777777777777778,0.032762115349180033,0.23898671211501707,0.021302670093287995,1,1
P127,0,0.0,0.0,0.0,0.0,0.0013169451652252253,26,29
P128,15,3.3080838200695672,0.11111111111111112,0.0,0.33184648260071714,0.003428448967372693,1,2
P129,0,0.0,0.0,0.0,0.0,0.0013169451652252253,27,30
P130,1,0.2000236728414157,0.007407407407407408,0.0,0.0,0.0014926427192593404,1,1
P131,65,23.93184007304975,0.4814814814814815,0.005928689883913765,0.298898501278213,0.01717112577496735,1,2
P132,22,5.731250915167067,0.16296296296296298,0.0,0.3483920380901626,0.0050962093451475815,1,4
P133,57,16.926943852346483,0.4222222222222222,0.0015478164731896075,0.26861146687199766,0.012749710050947133,1,2
P134,25,6.2164472875963135,0.1851851851851852,0.000552791597567717,0.2862762256852984,0.0058671013998647225,1,1
P135,16,3.6119874921824584,0.11851851851851852,0.0017689331122166944,0.24625502004304678,0.004298642044632955,1,2
P_TESTE,80,28.651617577626368,0.5925925925925926,0.01990049751243781,0.2289627846760218,0.021431452110149435,1,1
