,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P_TESTE
P104,0.10984848484848485,0.0,0.0,0.06439393939393939,0.12121212121212122,0.0,0.1571969696969697,0.0984848484848485,0.0,0.026515151515151516,0.0,0.0,0.17424242424242423,0.0,0.12499999999999999,0.007575757575757576,0.001893939393939394,0.09659090909090909,0.0,0.058712121212121215,0.0,0.17424242424242423,0.01893939393939394,0.05303030303030303,0.08522727272727273,0.0,0.0,0.045454545454545456,0.058712121212121215,0.030303030303030304,0.0,0.026515151515151516,0.0,0.0,0.09469696969696971,0.08901515151515152,0.1477272727272727,0.0,0.0,0.032196969696969696,0.07386363636363637,0.0,0.17613636363636365,0.11553030303030302,0.05303030303030303,0.0,0.054924242424242424,0.14015151515151514,0.11742424242424243,0.0,0.0,0.026515151515151516,0.0928030303030303,0.022727272727272728,0.08901515151515152,0.1856060606060606,0.0,0.08522727272727273,0.0,0.1231060606060606,0.003787878787878788,0.04924242424242424,0.0,0.058712121212121215,0.003787878787878788,0.045454545454545456,0.04924242424242424,0.022727272727272728,0.0,0.022727272727272728,0.18939393939393936,0.13446969696969696,0.0,0.0,0.022727272727272728,0.003787878787878788,0.12878787878787878,0.0,0.058712121212121215,0.07575757575757576,0.17803030303030304,0.07196969696969698,0.0,0.0,0.02462121212121212,0.030303030303030304,0.17424242424242423,0.12499999999999999,0.0,0.0,0.12310606060606061,0.17045454545454544,0.011363636363636364,0.1534090909090909,0.0,0.0,0.03598484848484849,0.07575757575757576,0.17234848484848486,0.03598484848484849,0.0,0.03598484848484849,0.07386363636363637,1.0,0.0,0.06439393939393939,0.001893939393939394,0.05681818181818182,0.02462121212121212,0.0,0.17234848484848483,0.0,0.0,0.054924242424242424,0.09090909090909091,0.15151515151515152,0.058712121212121215,0.0,0.030303030303030304,0.0,0.12499999999999999,0.08143939393939394,0.0,0.09659090909090909,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.10606060606060605,0.0625,0.14962121212121213,0.0,0.03409090909090909,0.1799242424242424
P105,0.07954545454545454,0.0625,0.05681818181818182,0.08333333333333333,0.0,0.05303030303030303,0.05303030303030303,0.0,0.07954545454545454,0.0,0.026515151515151516,0.032196969696969696,0.05681818181818182,0.0,0.08712121212121213,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.026515151515151516,0.0625,0.0,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.06628787878787878,0.0,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.07575757575757576,0.0,0.0,0.026515151515151516,0.0,0.04924242424242424,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.026515151515151516,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.026515151515151516,0.03409090909090909,0.0,0.0,0.0,0.0,0.058712121212121215,0.0,0.0,0.07954545454545454,0.0,0.026515151515151516,0.058712121212121215,0.0,0.07575757575757576,0.0,0.0,0.030303030303030304,0.026515151515151516,0.0,0.08333333333333333,0.03598484848484849,0.05303030303030303,0.030303030303030304,0.045454545454545456,0.0,0.026515151515151516,0.0625,0.0,0.04924242424242424,0.0,0.04924242424242424,0.0,1.0,0.0,0.0,0.0,0.026515151515151516,0.022727272727272728,0.07954545454545454,0.026515151515151516,0.0,0.0,0.0,0.05681818181818182,0.05681818181818182,0.03598484848484849,0.0,0.022727272727272728,0.0,0.0,0.08712121212121213,0.0,0.0,0.07954545454545454,0.026515151515151516,0.0,0.0,0.020833333333333336,0.026515151515151516,0.0,0.0,0.07954545454545454,0.0,0.08333333333333333
P106,0.003787878787878788,0.13636363636363635,0.0,0.2727272727272727,0.2897727272727273,0.0,0.23106060606060608,0.0,0.0,0.0,0.0,0.0,0.25000000000000006,0.03598484848484849,0.3768939393939394,0.0,0.0,0.2708333333333333,0.001893939393939394,0.0,0.04924242424242424,0.06439393939393939,0.0,0.0,0.2140151515151515,0.001893939393939394,0.07575757575757576,0.0,0.03977272727272727,0.022727272727272728,0.08522727272727273,0.0,0.0,0.0,0.030303030303030304,0.11174242424242425,0.125,0.05303030303030303,0.0,0.0,0.21022727272727273,0.0,0.058712121212121215,0.07007575757575758,0.0,0.10037878787878789,0.0,0.14204545454545456,0.17424242424242423,0.0,0.08143939393939394,0.0,0.00946969696969697,0.0,0.0,0.1590909090909091,0.0,0.0,0.13257575757575757,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.28598484848484845,0.0,0.0,0.0,0.0,0.16666666666666669,0.24621212121212122,0.0,0.030303030303030304,0.0,0.001893939393939394,0.1875,0.11363636363636365,0.13636363636363638,0.0,0.3503787878787879,0.043560606060606064,0.0,0.05681818181818182,0.0,0.0,0.356060606060606,0.27462121212121215,0.0,0.0,0.1268939393939394,0.2821969696969697,0.04166666666666667,0.26704545454545453,0.0,0.0,0.0,0.24242424242424243,0.356060606060606,0.0,0.0,0.0,0.240530303030303,0.06439393939393939,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.026515151515151516,0.047348484848484855,0.0,0.0,0.32575757575757575,0.30113636363636365,0.0,0.0,0.0,0.10984848484848485,0.0,0.0,0.05113636363636364,0.026515151515151516,0.39772727272727276,0.0,0.05681818181818182,0.026515151515151516,0.0,0.31060606060606055,0.06439393939393939,0.19128787878787878,0.0,0.0,0.3333333333333333
P107,0.001893939393939394,0.0,0.0,0.001893939393939394,0.001893939393939394,0.0,0.001893939393939394,0.005681818181818182,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.003787878787878788,0.001893939393939394,0.0,0.0,0.005681818181818182,0.0,0.001893939393939394,0.0,0.005681818181818182,0.0,0.0,0.001893939393939394,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.001893939393939394,0.0,0.001893939393939394,0.0,0.0,0.005681818181818182,0.001893939393939394,0.0,0.0,0.005681818181818182,0.0,0.003787878787878788,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.0,0.005681818181818182,0.0,0.003787878787878788,0.0,0.005681818181818182,0.0,0.0,0.003787878787878788,0.0,0.001893939393939394,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.001893939393939394,0.003787878787878788,0.001893939393939394,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.001893939393939394,0.003787878787878788,0.0,0.001893939393939394,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,1.0,0.003787878787878788,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.001893939393939394,0.005681818181818182,0.0,0.0,0.0,0.003787878787878788,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001893939393939394,0.0,0.003787878787878788,0.0,0.0,0.0
P108,0.05303030303030303,0.0,0.0,0.030303030303030304,0.032196969696969696,0.0,0.05303030303030303,0.05303030303030303,0.0,0.030303030303030304,0.0,0.0,0.04924242424242424,0.0,0.02462121212121212,0.0,0.003787878787878788,0.032196969696969696,0.0,0.02840909090909091,0.0,0.030303030303030304,0.0,0.05681818181818182,0.030303030303030304,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.02840909090909091,0.0,0.0,0.032196969696969696,0.0,0.02840909090909091,0.0,0.0,0.02840909090909091,0.022727272727272728,0.0,0.05303030303030303,0.0,0.05303030303030303,0.0,0.02840909090909091,0.030303030303030304,0.02840909090909091,0.0,0.0,0.02840909090909091,0.045454545454545456,0.026515151515151516,0.02840909090909091,0.04924242424242424,0.0,0.05681818181818182,0.0,0.026515151515151516,0.003787878787878788,0.022727272727272728,0.0,0.032196969696969696,0.0,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.02462121212121212,0.032196969696969696,0.0,0.0,0.026515151515151516,0.0,0.05303030303030303,0.0,0.0,0.02462121212121212,0.02840909090909091,0.001893939393939394,0.0,0.0,0.020833333333333336,0.030303030303030304,0.032196969696969696,0.02840909090909091,0.0,0.0,0.026515151515151516,0.05303030303030303,0.0,0.02840909090909091,0.0,0.0,0.02840909090909091,0.03598484848484849,0.02840909090909091,0.032196969696969696,0.0,0.005681818181818182,0.02462121212121212,0.05681818181818182,0.0,0.0,0.003787878787878788,1.0,0.02840909090909091,0.0,0.05303030303030303,0.0,0.0,0.001893939393939394,0.05303030303030303,0.030303030303030304,0.02840909090909091,0.0,0.0,0.0,0.032196969696969696,0.032196969696969696,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.032196969696969696,0.0,0.03409090909090909,0.0,0.030303030303030304,0.02462121212121212
P109,0.054924242424242424,0.022727272727272728,0.026515151515151516,0.05113636363636364,0.045454545454545456,0.026515151515151516,0.05113636363636364,0.03598484848484849,0.026515151515151516,0.026515151515151516,0.022727272727272728,0.0,0.05113636363636364,0.0,0.07575757575757576,0.0,0.005681818181818182,0.05681818181818182,0.0,0.045454545454545456,0.0,0.058712121212121215,0.0,0.032196969696969696,0.04924242424242424,0.0,0.0,0.030303030303030304,0.0,0.04924242424242424,0.0,0.05303030303030303,0.026515151515151516,0.026515151515151516,0.022727272727272728,0.0,0.026515151515151516,0.0,0.022727272727272728,0.045454545454545456,0.01893939393939394,0.026515151515151516,0.02840909090909091,0.0,0.02840909090909091,0.0,0.04924242424242424,0.032196969696969696,0.045454545454545456,0.022727272727272728,0.0,0.05681818181818182,0.020833333333333336,0.05303030303030303,0.04166666666666667,0.02462121212121212,0.0,0.02462121212121212,0.026515151515151516,0.020833333333333336,0.022727272727272728,0.01893939393939394,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.030303030303030304,0.001893939393939394,0.05303030303030303,0.04924242424242424,0.08333333333333333,0.001893939393939394,0.0,0.026515151515151516,0.0,0.02840909090909091,0.003787878787878788,0.0,0.04166666666666667,0.04924242424242424,0.003787878787878788,0.026515151515151516,0.022727272727272728,0.01893939393939394,0.07196969696969698,0.030303030303030304,0.05303030303030303,0.026515151515151516,0.026515151515151516,0.045454545454545456,0.054924242424242424,0.026515151515151516,0.07196969696969698,0.026515151515151516,0.026515151515151516,0.045454545454545456,0.05681818181818182,0.07575757575757576,0.04924242424242424,0.026515151515151516,0.026515151515151516,0.04924242424242424,0.02462121212121212,0.026515151515151516,0.0,0.005681818181818182,0.02840909090909091,1.0,0.022727272727272728,0.043560606060606064,0.026515151515151516,0.0,0.022727272727272728,0.03598484848484849,0.07575757575757576,0.08712121212121213,0.026515151515151516,0.0,0.022727272727272728,0.030303030303030304,0.04924242424242424,0.026515151515151516,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.003787878787878788,0.04924242424242424,0.0,0.05303030303030303,0.026515151515151516,0.045454545454545456,0.045454545454545456
P110,0.026515151515151516,0.01893939393939394,0.026515151515151516,0.026515151515151516,0.0,0.020833333333333336,0.026515151515151516,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.022727272727272728,0.0,0.026515151515151516,0.005681818181818182,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.030303030303030304,0.0,0.026515151515151516,0.01893939393939394,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.026515151515151516,0.0,0.020833333333333336,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.026515151515151516,0.0,0.026515151515151516,0.022727272727272728,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,1.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.0,0.030303030303030304,0.0,0.0,0.022727272727272728,0.0,0.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.003787878787878788,0.026515151515151516,0.0,0.0,0.026515151515151516,0.0,0.022727272727272728
P111,0.2689393939393939,0.1818181818181818,0.05303030303030303,0.26325757575757575,0.28030303030303033,0.047348484848484855,0.4166666666666667,0.1268939393939394,0.08712121212121213,0.022727272727272728,0.026515151515151516,0.026515151515151516,0.4469696969696969,0.030303030303030304,0.48863636363636365,0.03409090909090909,0.0,0.4015151515151515,0.0,0.0625,0.0,0.21780303030303033,0.022727272727272728,0.04924242424242424,0.25,0.0,0.045454545454545456,0.045454545454545456,0.05681818181818182,0.07954545454545454,0.05303030303030303,0.02462121212121212,0.026515151515151516,0.05681818181818182,0.13825757575757575,0.14962121212121213,0.16098484848484848,0.0,0.05113636363636364,0.03598484848484849,0.3465909090909091,0.05681818181818182,0.2215909090909091,0.19696969696969696,0.05303030303030303,0.05303030303030303,0.06818181818181818,0.28219696969696967,0.23863636363636365,0.030303030303030304,0.0,0.08522727272727273,0.18939393939393936,0.10606060606060606,0.125,0.33333333333333337,0.030303030303030304,0.10984848484848485,0.16666666666666666,0.18181818181818182,0.003787878787878788,0.06060606060606061,0.026515151515151516,0.08522727272727273,0.001893939393939394,0.2424242424242424,0.02840909090909091,0.01893939393939394,0.05681818181818182,0.04924242424242424,0.3162878787878788,0.43181818181818177,0.030303030303030304,0.026515151515151516,0.022727272727272728,0.030303030303030304,0.3428030303030303,0.05113636363636364,0.09280303030303032,0.11931818181818182,0.4053030303030303,0.17234848484848483,0.026515151515151516,0.04924242424242424,0.05681818181818182,0.11742424242424243,0.32575757575757575,0.3579545454545454,0.026515151515151516,0.026515151515151516,0.30492424242424243,0.3901515151515152,0.05681818181818182,0.40340909090909094,0.026515151515151516,0.04924242424242424,0.030303030303030304,0.3238636363636364,0.3768939393939394,0.032196969696969696,0.05303030303030303,0.041666666666666664,0.3181818181818182,0.17234848484848483,0.07954545454545454,0.25,0.0,0.05303030303030303,0.043560606060606064,0.026515151515151516,1.0,0.026515151515151516,0.0,0.03598484848484849,0.06818181818181818,0.42803030303030304,0.365530303030303,0.02840909090909091,0.03598484848484849,0.026515151515151516,0.25757575757575757,0.11931818181818182,0.08333333333333333,0.1571969696969697,0.0,0.4621212121212121,0.030303030303030304,0.04924242424242424,0.022727272727272728,0.02462121212121212,0.41666666666666674,0.08712121212121213,0.2727272727272727,0.07954545454545454,0.054924242424242424,0.481060606060606
P112,0.030303030303030304,0.022727272727272728,0.030303030303030304,0.03409090909090909,0.0,0.022727272727272728,0.032196969696969696,0.0,0.030303030303030304,0.0,0.022727272727272728,0.0,0.03598484848484849,0.0,0.02840909090909091,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.032196969696969696,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.026515151515151516,0.0,0.030303030303030304,0.005681818181818182,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.032196969696969696,0.0,0.030303030303030304,0.022727272727272728,0.0,0.026515151515151516,0.0,0.0,0.026515151515151516,0.030303030303030304,0.0,0.02840909090909091,0.02840909090909091,0.026515151515151516,0.026515151515151516,0.030303030303030304,0.0,0.030303030303030304,0.02840909090909091,0.0,0.030303030303030304,0.0,0.032196969696969696,0.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.026515151515151516,0.026515151515151516,0.026515151515151516,1.0,0.0,0.0,0.0,0.030303030303030304,0.05303030303030303,0.026515151515151516,0.0,0.026515151515151516,0.0,0.0,0.026515151515151516,0.0,0.0,0.05681818181818182,0.026515151515151516,0.0,0.0,0.003787878787878788,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.05303030303030303
P113,0.0,0.0,0.0,0.047348484848484855,0.06439393939393939,0.0,0.03598484848484849,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.047348484848484855,0.0,0.0,0.05113636363636364,0.0,0.0,0.01893939393939394,0.0,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893939393939394,0.0,0.0,0.047348484848484855,0.0,0.0,0.0,0.0,0.0,0.047348484848484855,0.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.02462121212121212,0.0,0.0,0.0,0.05303030303030303,0.06818181818181818,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.047348484848484855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.058712121212121215,0.02840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.0,0.0,0.047348484848484855
P114,0.032196969696969696,0.0,0.0,0.03598484848484849,0.022727272727272728,0.0,0.058712121212121215,0.026515151515151516,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.05681818181818182,0.007575757575757576,0.0,0.02840909090909091,0.0,0.022727272727272728,0.0,0.032196969696969696,0.022727272727272728,0.001893939393939394,0.05681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.0,0.022727272727272728,0.005681818181818182,0.0,0.03409090909090909,0.032196969696969696,0.001893939393939394,0.0,0.022727272727272728,0.030303030303030304,0.05303030303030303,0.0,0.0,0.0,0.007575757575757576,0.0,0.054924242424242424,0.02462121212121212,0.0,0.02840909090909091,0.0,0.02840909090909091,0.026515151515151516,0.0,0.0,0.02840909090909091,0.001893939393939394,0.0,0.05303030303030303,0.0,0.0,0.0,0.05303030303030303,0.04924242424242424,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.05303030303030303,0.003787878787878788,0.03409090909090909,0.0,0.0,0.0,0.026515151515151516,0.03598484848484849,0.026515151515151516,0.0,0.0,0.04924242424242424,0.03409090909090909,0.0,0.04924242424242424,0.0,0.0,0.030303030303030304,0.026515151515151516,0.04924242424242424,0.022727272727272728,0.0,0.058712121212121215,0.007575757575757576,0.054924242424242424,0.0,0.0,0.0,0.001893939393939394,0.022727272727272728,0.0,0.03598484848484849,0.0,0.0,1.0,0.05113636363636364,0.054924242424242424,0.022727272727272728,0.0,0.03598484848484849,0.0,0.030303030303030304,0.05303030303030303,0.0,0.03409090909090909,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.054924242424242424,0.0,0.026515151515151516,0.030303030303030304
P115,0.07954545454545454,0.0,0.0,0.05113636363636364,0.02462121212121212,0.0,0.10606060606060606,0.07765151515151515,0.0,0.026515151515151516,0.0,0.0,0.07765151515151515,0.0,0.04734848484848485,0.003787878787878788,0.005681818181818182,0.06818181818181818,0.0,0.02462121212121212,0.0,0.054924242424242424,0.026515151515151516,0.05681818181818182,0.04924242424242424,0.0,0.0,0.030303030303030304,0.0,0.022727272727272728,0.0,0.032196969696969696,0.0,0.0,0.02462121212121212,0.0,0.08143939393939394,0.0,0.0,0.02462121212121212,0.020833333333333332,0.0,0.07386363636363637,0.020833333333333336,0.05303030303030303,0.0,0.02462121212121212,0.06060606060606061,0.05113636363636364,0.0,0.0,0.03598484848484849,0.04734848484848485,0.026515151515151516,0.04166666666666667,0.08333333333333334,0.0,0.06818181818181818,0.0,0.054924242424242424,0.003787878787878788,0.01893939393939394,0.0,0.04924242424242424,0.001893939393939394,0.0,0.04924242424242424,0.030303030303030304,0.0,0.026515151515151516,0.05113636363636364,0.06628787878787878,0.0,0.0,0.026515151515151516,0.0,0.07386363636363637,0.0,0.0,0.04734848484848485,0.02840909090909091,0.02840909090909091,0.0,0.0,0.020833333333333336,0.026515151515151516,0.05681818181818182,0.02840909090909091,0.0,0.0,0.03787878787878788,0.08143939393939394,0.0,0.047348484848484855,0.0,0.0,0.02462121212121212,0.0625,0.047348484848484855,0.02840909090909091,0.0,0.030303030303030304,0.02840909090909091,0.09090909090909091,0.0,0.0,0.005681818181818182,0.05303030303030303,0.03598484848484849,0.0,0.06818181818181818,0.0,0.0,0.05113636363636364,1.0,0.043560606060606064,0.03598484848484849,0.0,0.02462121212121212,0.0,0.058712121212121215,0.047348484848484855,0.0,0.022727272727272728,0.0,0.043560606060606064,0.0,0.0,0.0,0.0,0.05113636363636364,0.0,0.0625,0.0,0.026515151515151516,0.043560606060606064
P116,0.17613636363636365,0.13825757575757575,0.026515151515151516,0.356060606060606,0.3787878787878788,0.02840909090909091,0.518939393939394,0.13257575757575757,0.05303030303030303,0.026515151515151516,0.026515151515151516,0.030303030303030304,0.5208333333333333,0.02840909090909091,0.6685606060606061,0.032196969696969696,0.001893939393939394,0.5151515151515152,0.026515151515151516,0.08333333333333333,0.026515151515151516,0.1950757575757576,0.01893939393939394,0.030303030303030304,0.3257575757575758,0.02840909090909091,0.041666666666666664,0.04924242424242424,0.05681818181818182,0.07954545454545454,0.0928030303030303,0.05113636363636364,0.026515151515151516,0.030303030303030304,0.10984848484848485,0.0946969696969697,0.1571969696969697,0.058712121212121215,0.04924242424242424,0.05303030303030303,0.26704545454545453,0.03409090909090909,0.20833333333333334,0.16856060606060605,0.03409090909090909,0.11742424242424243,0.08143939393939394,0.2215909090909091,0.2821969696969697,0.026515151515151516,0.05303030303030303,0.0625,0.11931818181818181,0.07954545454545454,0.10984848484848485,0.26704545454545453,0.026515151515151516,0.08333333333333334,0.21022727272727273,0.12878787878787878,0.026515151515151516,0.05303030303030303,0.026515151515151516,0.08522727272727273,0.003787878787878788,0.23295454545454541,0.022727272727272728,0.022727272727272728,0.03409090909090909,0.05681818181818182,0.32386363636363635,0.4034090909090909,0.003787878787878788,0.026515151515151516,0.026515151515151516,0.001893939393939394,0.31439393939393934,0.14583333333333334,0.10795454545454546,0.125,0.5284090909090909,0.14204545454545456,0.026515151515151516,0.10984848484848485,0.030303030303030304,0.11363636363636365,0.43371212121212127,0.3371212121212121,0.030303030303030304,0.026515151515151516,0.26704545454545453,0.4318181818181818,0.14583333333333334,0.5113636363636364,0.030303030303030304,0.04924242424242424,0.05681818181818182,0.4015151515151515,0.5113636363636364,0.05303030303030303,0.05303030303030303,0.05681818181818182,0.4261363636363637,0.15151515151515152,0.05681818181818182,0.32575757575757575,0.001893939393939394,0.030303030303030304,0.07575757575757576,0.022727272727272728,0.42803030303030304,0.030303030303030304,0.058712121212121215,0.054924242424242424,0.043560606060606064,1.0,0.40530303030303033,0.030303030303030304,0.030303030303030304,0.022727272727272728,0.2689393939393939,0.11363636363636365,0.05681818181818182,0.14393939393939395,0.003787878787878788,0.4488636363636364,0.026515151515151516,0.03598484848484849,0.022727272727272728,0.001893939393939394,0.4772727272727273,0.08522727272727273,0.3333333333333333,0.05303030303030303,0.054924242424242424,0.5113636363636364
P117,0.13825757575757577,0.18939393939393942,0.06060606060606061,0.3049242424242425,0.30113636363636365,0.06439393939393939,0.4034090909090909,0.0625,0.058712121212121215,0.026515151515151516,0.022727272727272728,0.05303030303030303,0.3806818181818182,0.05303030303030303,0.4659090909090909,0.0,0.005681818181818182,0.48484848484848486,0.0,0.07196969696969698,0.04924242424242424,0.11553030303030304,0.0,0.032196969696969696,0.24621212121212122,0.032196969696969696,0.045454545454545456,0.05681818181818182,0.02840909090909091,0.07196969696969698,0.03409090909090909,0.05303030303030303,0.030303030303030304,0.06060606060606061,0.10795454545454546,0.08522727272727273,0.0946969696969697,0.03598484848484849,0.05681818181818182,0.045454545454545456,0.27462121212121215,0.05681818181818182,0.08901515151515152,0.058712121212121215,0.02840909090909091,0.08901515151515152,0.07954545454545454,0.178030303030303,0.17424242424242423,0.026515151515151516,0.045454545454545456,0.06439393939393939,0.13068181818181818,0.08333333333333334,0.07196969696969698,0.19696969696969696,0.0,0.02462121212121212,0.19318181818181818,0.10984848484848485,0.022727272727272728,0.04924242424242424,0.030303030303030304,0.026515151515151516,0.0,0.32386363636363635,0.0,0.030303030303030304,0.03977272727272727,0.05303030303030303,0.18181818181818182,0.3162878787878788,0.03598484848484849,0.01893939393939394,0.026515151515151516,0.026515151515151516,0.20454545454545456,0.15340909090909088,0.05681818181818182,0.07196969696969698,0.4053030303030303,0.11174242424242425,0.030303030303030304,0.13446969696969696,0.020833333333333332,0.10227272727272728,0.2954545454545454,0.2859848484848485,0.026515151515151516,0.030303030303030304,0.2613636363636364,0.34090909090909094,0.08333333333333334,0.3674242424242424,0.026515151515151516,0.030303030303030304,0.047348484848484855,0.3162878787878788,0.4715909090909091,0.04924242424242424,0.030303030303030304,0.026515151515151516,0.3125,0.058712121212121215,0.05681818181818182,0.30113636363636365,0.005681818181818182,0.02840909090909091,0.08712121212121213,0.026515151515151516,0.365530303030303,0.05303030303030303,0.02840909090909091,0.022727272727272728,0.03598484848484849,0.40530303030303033,1.0,0.05113636363636364,0.0,0.026515151515151516,0.18181818181818182,0.07954545454545454,0.054924242424242424,0.07196969696969698,0.026515151515151516,0.3787878787878788,0.026515151515151516,0.06060606060606061,0.022727272727272728,0.022727272727272728,0.41477272727272724,0.058712121212121215,0.21212121212121213,0.06060606060606061,0.047348484848484855,0.42803030303030304
